Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Violation Description
1416259892,FFY2020,NY,PAS,10/20/2016,46,SDN,MITSU,
8473154551,XS465D,NJ,PAS,10/27/2016,46,DELV,MITSU,46B-Double Parking (Com-100Ft)
8484520614,XU522N,NJ,PAS,4/7/2017,46,DELV,MITSU,46B-Double Parking (Com-100Ft)
8525507428,HBN8919,NY,PAS,3/25/2017,46,4DSD,NISSA,46A-Double Parking (Non-COM)
8050574052,49731MA,NY,COM,12/30/2016,46,DELV,NS/OT,46B-Double Parking (Com-100Ft)
8503162726,GOFDX,NY,COM,3/15/2017,46,VAN,NS/OT,46B-Double Parking (Com-100Ft)
8524064390,PRF4639,GA,PAS,4/28/2017,46,SUBN,NS/OT,46A-Double Parking (Non-COM)
8378015798,DYBL66,FL,PAS,8/9/2016,46,SUBN,ROVER,46A-Double Parking (Non-COM)
8503278601,HPW9117,NY,PAS,5/27/2017,46,SUBN,ROVER,46A-Double Parking (Non-COM)
1414975570,42447MH,NY,COM,10/4/2016,46,P-U,TOYOT,
7497389804,DDJ8252,NY,PAS,11/16/2016,46,SUBN,TOYOT,46A-Double Parking (Non-COM)
7751566700,HJV8807,NY,PAS,12/27/2016,46,4DSD,TOYOT,46A-Double Parking (Non-COM)
7001431515,T665895C,NY,OMT,8/9/2016,46,4DSD,TOYOT,46A-Double Parking (Non-COM)
8518100136,T682917C,NY,OMT,2/15/2017,46,SUBN,TOYOT,46A-Double Parking (Non-COM)
8521262474,32353PC,NY,IRP,4/6/2017,46,REFG,UD,46B-Double Parking (Com-100Ft)
1416119292,TRW42B,NJ,PAS,10/9/2016,46,TLR,UTILI,
1406832248,FJA2553,NY,PAS,10/7/2016,46,SDN,VOLVO,
1406925068,19358JU,99,COM,8/23/2016,46,DELV,,
8546468965,37489BB,NY,OMR,6/12/2017,46,BUS,,46A-Double Parking (Non-COM)
1406927442,BLANKPLATE,99,999,8/20/2016,46,SDN,,
8335524634,55219MA,NY,COM,10/22/2016,47,VAN,DODGE,47-Double PKG-Midtown
8126033526,67815MC,NY,COM,10/24/2016,47,VAN,FORD,47-Double PKG-Midtown
8483357380,70728MD,NY,COM,2/3/2017,47,VAN,FORD,47-Double PKG-Midtown
8479610785,31362MG,NY,COM,1/5/2017,47,DELV,FRUEH,47-Double PKG-Midtown
8482178982,76691MH,NY,COM,4/24/2017,47,VAN,FRUEH,47-Double PKG-Midtown
8483777563,XDSL81,NJ,PAS,6/1/2017,47,DELV,FRUEH,47-Double PKG-Midtown
8476904253,97036JE,NY,COM,1/23/2017,47,VAN,GMC,47-Double PKG-Midtown
8103547682,409507,IN,PAS,7/21/2016,47,DELV,INTER,47-Double PKG-Midtown
8479509466,36488ME,NY,COM,2/10/2017,47,UTIL,INTER,47-Double PKG-Midtown
8498015157,69975MJ,NY,COM,6/13/2017,47,DELV,INTER,47-Double PKG-Midtown
7880363683,PAL7145,MN,PAS,9/26/2016,47,DELV,INTER,47-Double PKG-Midtown
7924516268,34555MD,NY,COM,11/9/2016,47,REFG,ISUZU,47-Double PKG-Midtown
8477312801,73441MG,NY,COM,4/1/2017,47,DELV,ISUZU,47-Double PKG-Midtown
8371503842,13041MJ,NY,COM,7/8/2016,47,DELV,KENWO,47-Double PKG-Midtown
8371503647,14224MJ,NY,COM,7/7/2016,47,DELV,ME/BE,47-Double PKG-Midtown
8497957076,55507JZ,NY,COM,3/20/2017,47,DELV,MITSU,47-Double PKG-Midtown
8478629828,66623ME,NY,COM,6/14/2017,47,REFG,MITSU,47-Double PKG-Midtown
8120016294,68218MG,NY,COM,12/13/2016,47,VAN,NS/OT,47-Double PKG-Midtown
1413231070,28606MH,NY,COM,8/19/2016,48,VAN,FORD,
8523502270,41990JX,NY,COM,3/3/2017,48,VAN,FORD,48-Bike Lane
8485655590,OYA8199,NJ,PAS,2/16/2017,48,BUS,FORD,48-Bike Lane
1420960260,66604MB,NY,COM,5/11/2017,48,VAN,GMCQ,
8377006390,GCR2084,NY,PAS,7/19/2016,48,4DSD,HONDA,48-Bike Lane
7577859382,GRH9256,NY,PAS,12/2/2016,48,4DSD,HONDA,48-Bike Lane
8122530205,95139JC,NY,COM,1/5/2017,48,DELV,INTER,48-Bike Lane
8254538943,390HRH,OR,PAS,9/2/2016,50,SUBN,FORD,50-Crosswalk
8518670070,96170MA,NY,COM,6/5/2017,50,VAN,FRUEH,50-Crosswalk
1410899070,GWG5875,NY,PAS,11/1/2016,50,SDN,HONDA,
1413790264,JFE0579,PA,PAS,9/10/2016,50,SDN,HONDA,
1414785495,FJL6037,NY,PAS,8/17/2016,50,SDN,HYUND,
7809507916,34719MG,NY,COM,12/8/2016,50,DELV,INTER,50-Crosswalk
7499593060,XBYW36,NJ,PAS,7/22/2016,50,DELV,ISUZU,50-Crosswalk
8466021980,GSC6098,NY,PAS,12/27/2016,50,4DSD,NISSA,50-Crosswalk
8543401689,HCP8932,NY,PAS,4/18/2017,50,4DSD,NISSA,50-Crosswalk
8162015656,GSS803,VT,PAS,9/1/2016,50,4DSD,TOYOT,50-Crosswalk
8526919210,GZD7447,NY,PAS,4/12/2017,50,4DSD,TOYOT,50-Crosswalk
8506053195,25868MB,NY,COM,1/25/2017,51,VAN,FORD,51-Sidewalk
8520767310,GHN6806,NY,PAS,5/26/2017,51,SUBN,SAAB,51-Sidewalk
7079854404,T656205C,NY,OMT,1/28/2017,51,4DSD,TOYOT,51-Sidewalk
1421055820,GAR2279,NY,PAS,6/10/2017,52,SDN,FORD,
7085899554,GUZ4334,NY,PAS,10/13/2016,53,SUBN,ACURA,53-Safety Zone
8478553514,XCMA58,NJ,PAS,12/15/2016,53,DELV,HINO,53-Safety Zone
8546101425,DF932Z,NY,PAS,4/10/2017,53,SUBN,LEXUS,53-Safety Zone
7007488663,VFP7291,VA,PAS,3/2/2017,53,4DSD,ME/BE,53-Safety Zone
1402409825,869ZR9,MA,999,10/15/2016,53,SUBN,SATUR,
8506603031,2383103,IN,PAS,2/1/2017,53,TRAC,VOLVO,53-Safety Zone
8480309064,51771JW,NY,COM,1/26/2017,64,VAN,INTER,"64-No STD Ex Con/DPL, D/S Dec"
8162054819,EW866X,NJ,PAS,1/29/2017,68,4DSD,NISSA,68-Not Pkg. Comp. w Psted Sign
8343032536,4CMH482,CA,PAS,10/3/2016,68,SUBN,SUBAR,68-Not Pkg. Comp. w Psted Sign
8084034959,ASW2109,NY,PAS,12/20/2016,68,4DSD,TOYOT,68-Not Pkg. Comp. w Psted Sign
8066506089,12047JY,NY,COM,7/1/2016,69,VAN,CHEVR,69-Failure to Disp Muni Recpt
8483275156,57309ME,NY,COM,6/7/2017,69,PICK,DODGE,69-Failure to Disp Muni Recpt
8481256500,21530JX,NY,COM,1/30/2017,69,VAN,FORD,69-Failure to Disp Muni Recpt
8513914599,65572JU,NY,COM,6/9/2017,69,VAN,FORD,69-Failure to Disp Muni Recpt
8479417420,AT459E,NJ,PAS,4/13/2017,69,DELV,FRUEH,69-Failure to Disp Muni Recpt
8479216670,D705HT,TN,PAS,4/11/2017,69,DELV,FRUEH,69-Failure to Disp Muni Recpt
8471301842,XZ223J,NJ,PAS,8/30/2016,69,DELV,FRUEH,69-Failure to Disp Muni Recpt
7268771216,63383JT,NY,COM,7/27/2016,69,VAN,GMC,69-Failure to Disp Muni Recpt
8476768746,91599ME,NY,COM,4/13/2017,69,REFG,HIN,69-Failure to Disp Muni Recpt
7868300310,37033JV,NY,COM,11/21/2016,69,DELV,INTER,69-Failure to Disp Muni Recpt
8077552250,AS299T,NJ,PAS,10/14/2016,69,DELV,INTER,69-Failure to Disp Muni Recpt
8116524124,XDYD73,NJ,PAS,10/6/2016,69,DELV,ISUZU,69-Failure to Disp Muni Recpt
7393476988,GGR9506,NY,PAS,7/20/2016,70,4DSD,AUDI,70A-Reg. Sticker Expired (NYS)
8527214490,GWG7018,NY,PAS,5/16/2017,70,SUBN,BMW,70A-Reg. Sticker Expired (NYS)
7077031019,GNV8363,NY,PAS,9/7/2016,70,SUBN,CADIL,70A-Reg. Sticker Expired (NYS)
8522772708,GWH8469,NY,PAS,4/20/2017,70,SUBN,CHRYS,70A-Reg. Sticker Expired (NYS)
8535702763,GTE6420,NY,PAS,3/24/2017,70,SUBN,FORD,70A-Reg. Sticker Expired (NYS)
7705894520,GYP6735,NY,OMS,10/2/2016,70,SUBN,FORD,70A-Reg. Sticker Expired (NYS)
8535150079,HMC7627,NY,PAS,3/8/2017,70,4DSD,HYUND,70A-Reg. Sticker Expired (NYS)
7541990206,HGL9860,NY,PAS,2/18/2017,70,SUBN,JEEP,70A-Reg. Sticker Expired (NYS)
7074250855,GBV6820,NY,PAS,11/5/2016,70,SUBN,ME/BE,70A-Reg. Sticker Expired (NYS)
8419012245,GVM6317,NY,PAS,1/27/2017,70,4DSD,ME/BE,70A-Reg. Sticker Expired (NYS)
8552067018,ACS8210,NY,PAS,6/23/2017,70,SUBN,NISSA,70A-Reg. Sticker Expired (NYS)
8490111753,GVH9098,NY,PAS,1/25/2017,70,4DSD,NISSA,70A-Reg. Sticker Expired (NYS)
1423568710,GPG1213,NY,PAS,3/19/2017,70,SDN,SUBAR,
8363531900,GTC2970,NY,PAS,2/8/2017,70,4DSD,TOYOT,70A-Reg. Sticker Expired (NYS)
8282021635,FBD7363,NY,PAS,9/10/2016,71,4DSD,ACURA,71A-Insp Sticker Expired (NYS)
8551100002,HLA6845,NY,PAS,4/5/2017,71,4DSD,BMW,71-Insp. Sticker Missing (NYS
8471891440,42530MG,NY,COM,2/28/2017,71,DELV,CHEVR,71A-Insp Sticker Expired (NYS)
8555150875,ETF9022,NY,PAS,5/2/2017,71,SUBN,CHEVR,71A-Insp Sticker Expired (NYS)
8188582906,GMT8516,NY,PAS,11/1/2016,71,PICK,CHEVR,71A-Insp Sticker Expired (NYS)
8206527321,HCD4100,NY,PAS,11/1/2016,71,SUBN,CHEVR,71A-Insp Sticker Expired (NYS)
8519013259,HNY7165,NY,PAS,5/16/2017,71,SUBN,CHEVR,71-Insp. Sticker Missing (NYS
8145014311,HJV3061,NY,PAS,12/13/2016,71,SUBN,CHRYS,71A-Insp Sticker Expired (NYS)
8548503257,GWB7005,NY,PAS,5/1/2017,71,4DSD,DODGE,71A-Insp Sticker Expired (NYS)
8235044468,FXX6545,NY,PAS,10/19/2016,71,SUBN,FORD,71A-Insp Sticker Expired (NYS)
7491184224,GAM6902,NY,PAS,4/7/2017,71,SUBN,FORD,71A-Insp Sticker Expired (NYS)
8559052999,GMR3386,NY,PAS,5/13/2017,71,SUBN,FORD,71A-Insp Sticker Expired (NYS)
8514728416,GYP8889,NY,PAS,5/28/2017,71,SUBN,FORD,71A-Insp Sticker Expired (NYS)
7162362357,GCE5560,NY,PAS,8/5/2016,71,2DSD,HONDA,71A-Insp Sticker Expired (NYS)
8486910511,GXC5916,NY,PAS,2/13/2017,71,4DSD,HONDA,71A-Insp Sticker Expired (NYS)
7959802142,HAE6612,NY,PAS,11/22/2016,71,4DSD,HONDA,71A-Insp Sticker Expired (NYS)
8474512311,HLA6246,NY,PAS,12/15/2016,71,4DSD,HONDA,71-Insp. Sticker Missing (NYS
1405823926,GDV1998,NY,PAS,5/1/2017,71,SUBN,HYUND,
8467031128,R9D509,NY,PAS,12/24/2016,71,SUBN,HYUND,71A-Insp Sticker Expired (NYS)
8378044166,HJV2326,NY,PAS,10/18/2016,71,4DSD,INFIN,71A-Insp Sticker Expired (NYS)
8535421774,EGZ5296,NY,PAS,5/21/2017,71,SUBN,JEEP,71A-Insp Sticker Expired (NYS)
8263642668,HEA6308,NY,PAS,2/16/2017,71,SUBN,JEEP,71A-Insp Sticker Expired (NYS)
7067047705,HFF1432,NY,PAS,9/23/2016,71,SUBN,JEEP,71A-Insp Sticker Expired (NYS)
8168032202,GZN5776,NY,PAS,8/3/2016,71,4DSD,LEXUS,71A-Insp Sticker Expired (NYS)
8507861787,HMY3697,NY,PAS,4/10/2017,71,SUBN,LEXUS,71A-Insp Sticker Expired (NYS)
8297047957,GUV7315,NY,PAS,12/3/2016,71,4DSD,LINCO,71A-Insp Sticker Expired (NYS)
8472853342,HJN6543,NY,PAS,10/4/2016,71,2DSD,LINCO,71A-Insp Sticker Expired (NYS)
8524860388,HGR2303,NY,PAS,4/10/2017,71,CONV,ME/BE,71A-Insp Sticker Expired (NYS)
8561753377,GWY8527,NY,PAS,5/26/2017,71,SUBN,MERCU,71A-Insp Sticker Expired (NYS)
8544876754,GBE4270,NY,PAS,5/24/2017,71,4DSD,NISSA,71A-Insp Sticker Expired (NYS)
7803960030,HBU4265,NY,PAS,1/7/2017,71,4DSD,NISSA,71A-Insp Sticker Expired (NYS)
7492597289,HDF5609,NY,PAS,8/19/2016,71,4DSD,NISSA,71A-Insp Sticker Expired (NYS)
8400523477,HKT1200,NY,PAS,11/28/2016,71,4DSD,NISSA,71-Insp. Sticker Missing (NYS
7646792536,T686872C,NY,OMT,9/14/2016,71,4DSD,NISSA,71A-Insp Sticker Expired (NYS)
8208026335,DHW7141,NY,PAS,8/5/2016,71,2DSD,NS/OT,71A-Insp Sticker Expired (NYS)
7959796476,GPY8489,NY,PAS,10/6/2016,71,SUBN,ROVER,71A-Insp Sticker Expired (NYS)
8509455028,34632BB,NY,OMR,2/12/2017,71,BUS,STAR,71A-Insp Sticker Expired (NYS)
8393022400,HFP5696,NY,PAS,11/16/2016,71,SUBN,SUBAR,71A-Insp Sticker Expired (NYS)
8525217207,HGM9849,NY,PAS,5/3/2017,71,SUBN,SUBAR,71A-Insp Sticker Expired (NYS)
8562558047,CWP4893,NY,PAS,6/1/2017,71,SUBN,TOYOT,71A-Insp Sticker Expired (NYS)
8236037095,GMR8112,NY,PAS,9/17/2016,71,2DSD,TOYOT,71A-Insp Sticker Expired (NYS)
8514463690,GMZ9712,NY,PAS,3/30/2017,71,4DSD,TOYOT,71A-Insp Sticker Expired (NYS)
8358550790,HDY4158,NY,PAS,2/18/2017,71,4DSD,TOYOT,71A-Insp Sticker Expired (NYS)
7959486440,GYF2052,NY,PAS,7/7/2016,71,4DSD,VOLKS,71-Insp. Sticker Missing (NYS
8300538318,HFR6545,NY,PAS,10/31/2016,71,4DSD,VOLVO,71-Insp. Sticker Missing (NYS
8523013120,HPN9774,NY,PAS,4/6/2017,74,4DSD,CHEVR,74-Missing Display Plate
7008336767,HWL4734,PA,PAS,1/14/2017,74,4DSD,CHEVR,74A-Improperly Displayed Plate
8397514636,FYW3850,NY,PAS,10/22/2016,74,SUBN,FORD,74A-Improperly Displayed Plate
8528912840,HNY5206,NY,PAS,4/21/2017,74,SUBN,GMC,74A-Improperly Displayed Plate
8511501113,FBP6836,NY,PAS,2/16/2017,74,SUBN,HONDA,74-Missing Display Plate
8276551890,HJR4081,NY,PAS,1/7/2017,74,SUBN,HONDA,74A-Improperly Displayed Plate
8214550531,HJY2207,NY,PAS,3/9/2017,74,4DSD,HYUND,74-Missing Display Plate
8487469012,27527ME,NY,COM,1/27/2017,74,DELV,INTER,74-Missing Display Plate
8034780236,HCD3158,NY,PAS,9/2/2016,74,SUBN,KIA,74A-Improperly Displayed Plate
8545052455,HMK1149,NY,PAS,6/7/2017,74,4DSD,ME/BE,74-Missing Display Plate
1411263467,BLANKPLATE,99,999,2/13/2017,74,SDN,NISSA,
8540001550,HLA4803,NY,PAS,3/23/2017,74,4DSD,SAAB,74-Missing Display Plate
8556155431,HFB9919,NY,PAS,5/26/2017,75,4DSD,DODGE,75-No Match-Plate/Reg. Sticker
8394016790,31690BB,NY,OMR,9/6/2016,77,BUS,AM/T,77-Parked Bus (exc desig area)
1419472306,56090BA,NY,OMR,2/20/2017,77,BUS,INTER,
8363508688,97256,MA,APP,8/13/2016,77,BUS,NS/OT,77-Parked Bus (exc desig area)
1407740258,2513JMG,NY,COM,1/11/2017,78,DELV,FRUEH,
8081047670,AG84195,AZ,PAS,9/1/2016,78,DELV,GMC,78-Nighttime PKG on Res Street
8357010039,ZBK5659,PA,PAS,9/16/2016,78,FLAT,NS/OT,78-Nighttime PKG on Res Street
1408164401,GCP8663,NY,PAS,9/30/2016,80,SUBN,CHEVR,
7065087220,35989MJ,NY,COM,8/28/2016,82,VAN,CHEVR,82-Unaltered Commerc Vehicle
8472028628,80921MH,NY,COM,1/30/2017,82,VAN,CHEVR,82-Unaltered Commerc Vehicle
8413507250,XCGT11,NJ,PAS,10/18/2016,82,PICK,CHEVR,82-Unaltered Commerc Vehicle
8498413898,2028133,IN,PAS,5/24/2017,84,DELV,FRUEH,84-Platform lifts in low posit
8484405837,2028134,IN,PAS,2/15/2017,84,DELV,FRUEH,84-Platform lifts in low posit
8040125108,AT985A,NJ,PAS,8/29/2016,84,DELV,FRUEH,84-Platform lifts in low posit
8521821979,XJX4470,PA,PAS,5/18/2017,84,TR/C,FRUEH,84-Platform lifts in low posit
7662741072,XY237D,NJ,PAS,8/9/2016,84,DELV,HINO,84-Platform lifts in low posit
8529157072,2380604,IN,PAS,3/29/2017,84,DELV,INTER,84-Platform lifts in low posit
8354508808,21239MG,NY,COM,9/9/2016,84,DELV,MI/F,84-Platform lifts in low posit
1414702700,AT785J,NJ,PAS,11/27/2016,85,TRAC,FRUEH,
8466533837,XANK50,NJ,PAS,4/29/2017,85,DELV,HIN,85-Storage-3 hour Commercial
8525168063,HBN8474,NY,PAS,5/30/2017,91,SUBN,HONDA,91-Veh for Sale (Dealer Only)
1420730010,GFW3620,NY,PAS,6/10/2017,98,SUBN,CHEVR,
1414049870,EJS4309,NY,PAS,8/5/2016,98,SDN,NISSA,
1420795430,HBS5720,NY,PAS,4/18/2017,98,SDN,NISSA,
